Title,Address,street,city,postal_code,Phone,Country,Website,Email,mobile_number,whatsapp_number,email_contacted,phone_mobile_contacted,whatsapp_contacted,sure_shots,potentials_already_have,meeting_fixed,leads_converted,follow_up,comment
Global Future Furniture - Best Furniture in Kathmandu,"Thirbam Sadak, काठमाडौँ 44600",Thirbam Sadak,काठमाडौँ,44600,+9779846362194,NP,https://globaltrade.com.np,null,null,null,false,false,false,null,,false,false,null,
Online Sofa Centre,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851184662,NP,null,null,null,null,false,false,false,null,,false,false,null,
नेपाल फलाम र काठ को फर्नीचर आपूर्तिकर्ताओं,ललितपुर 44700,,ललितपुर,44700,+97715526323,NP,null,null,null,null,false,false,false,null,,false,false,null,
Lucky Decor,काठमाडौँ 44600,,काठमाडौँ,44600,+9779860563804,NP,null,null,null,null,false,false,false,null,,false,false,null,
कृष्ण नेपाल काष्ठ फर्निचर उद्योग,"भतकेकोपुल-5, भतकेकोपुल मार्ग, 44602","भतकेकोपुल-5, भतकेकोपुल मार्ग",,44602,+9779841389107,NP,null,null,null,null,false,false,false,null,,false,false,null,
Smith & Fabricators Pvt. Ltd. - Furniture Shop in Kathmandu,"Chandi Marg, ललितपुर 44600",Chandi Marg,ललितपुर,44600,+9779801233983,NP,https://smithandfabricators.com,null,null,null,false,false,false,null,,false,false,null,
फर्निचर कारखाना,"M8CF+883, ललितपुर 44700",M8CF+883,ललितपुर,44700,+9779803288978,NP,null,null,null,null,false,false,false,null,,false,false,null,
GLOBAL FURNITURE HUB,काठमाडौँ 44600,,काठमाडौँ,44600,+9779818477635,NP,null,null,null,null,false,false,false,null,,false,false,null,
Rich Interior- Best furniture shop in kathmandu,"12 Bhansar Marg, काठमाडौँ 44600",12 Bhansar Marg,काठमाडौँ,44600,+97715351187,NP,null,null,null,null,false,false,false,null,,false,false,null,
चण्डीका,"M8WP+87V, सहभागिता मार्ग, काठमाडौँ 44600","M8WP+87V, सहभागिता मार्ग",काठमाडौँ,44600,+9779851192227,NP,null,null,null,null,false,false,false,null,,false,false,null,
Index Furniture Nepal Pvt Ltd.,"Blue Star Complex, काठमाडौँ 44600",Blue Star Complex,काठमाडौँ,44600,+97715444270,NP,https://indexfurniture.com.np,sales_online@indexfurniture.com.np,+97715444270,null,false,false,false,null,,false,false,null,
Bira Furniture,"Patan Industrial estate, ललितपुर 44700",Patan Industrial estate,ललितपुर,44700,+97715522253,NP,https://birafurniture.com,null,null,null,false,false,false,null,,false,false,null,
New Landmark Furnishing and Furniture,"Chakrapath, काठमाडौँ 44600",Chakrapath,काठमाडौँ,44600,+9779851051527,NP,null,null,null,null,false,false,false,null,,false,false,null,
R.B Furniture Supplies,"Medical Chowk, Nayabazar Kathmandu, काठमाडौँ 44600","Medical Chowk, Nayabazar Kathmandu",काठमाडौँ,44600,+9779843572100,NP,null,null,null,null,false,false,false,null,,false,false,null,
Sleepwell Authorised Dealer - Furniture Folio Pvt Ltd,"Krishna Tower, Nearby ASG Eye Hospital, Bijuli Bazar, काठमाडौँ 44600","Krishna Tower, Nearby ASG Eye Hospital, Bijuli Bazar",काठमाडौँ,44600,+97715905444,NP,null,null,null,null,false,false,false,null,,false,false,null,
आकर्षण क्रियसन्स,काठमाडौँ 44600,,काठमाडौँ,44600,+97715445055,NP,null,null,null,null,false,false,false,null,,false,false,null,
Furni Touch Lifestyle Pvt. Ltd.,"थापाथली सडक, काठमाडौँ 44600",थापाथली सडक,काठमाडौँ,44600,+9779851227243,NP,https://furnitouch.com.np,null,null,null,false,false,false,null,,false,false,null,
कन्चन अर्चन फर्निचर सप्लायर्स,"Bich Binayak Chowk, टोखा 44600",Bich Binayak Chowk,टोखा,44600,+9779851095108,NP,null,null,null,null,false,false,false,null,,false,false,null,
Modern Furniture,"Ram Mandir, Bhaktapur 44600",Ram Mandir,Bhaktapur,44600,+9779851325590,NP,null,null,null,null,false,false,false,null,,false,false,null,
Furniture,"Annapurna chowk, काठमाडौँ 44600",Annapurna chowk,काठमाडौँ,44600,+9779849724653,NP,null,null,null,null,false,false,false,null,,false,false,null,
Ashley Furniture Homestore Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+97715921192,NP,https://ashleyfurniturenepal.com,sales@ashleyfurniturenepal.com,+97715921192,+9779702639957,false,false,false,null,,false,false,null,
Shree P. B. Furnishing,"बाग बजार सडक, काठमाडौँ 44605",बाग बजार सडक,काठमाडौँ,44605,+97715352388,NP,null,null,null,null,false,false,false,null,,false,false,null,
HITECH FURNITURE,"1st Floor, Maiti Devi Marg, काठमाडौँ 44600","1st Floor, Maiti Devi Marg",काठमाडौँ,44600,+97714539001,NP,https://hitechfurniture.com.np,null,+97710171136,null,false,false,false,null,,false,false,null,
Kursi Nepal,"Gaushala Road, काठमाडौँ 44600",Gaushala Road,काठमाडौँ,44600,+9779851029351,NP,https://kursinepal.com,info@kursinepal.com,+9779851029351,null,false,false,false,null,,false,false,null,
Chaukosh Nepal Pvt. Ltd,"M98Q+X8R, Thimi-Biruwa Rd, अनन्तलिङ्गेश्वर","M98Q+X8R, Thimi-Biruwa Rd",अनन्तलिङ्गेश्वर,null,+9779864007399,NP,null,null,null,null,false,false,false,null,,false,false,null,
Jaya Furnishers,"Dillibazar Road, काठमाडौँ 44605",Dillibazar Road,काठमाडौँ,44605,+97714513169,NP,https://jayafurnishers.com.np,null,null,null,false,false,false,null,,false,false,null,
डल्फिन फर्नीचर आपूर्तिकर्ता,"P8QM+3W7, महाराजगंज रोड, काठमाडौँ 44600","P8QM+3W7, महाराजगंज रोड",काठमाडौँ,44600,+97714720471,NP,null,null,null,null,false,false,false,null,,false,false,null,
Cane Bamboo Furniture,"P8CW+CHM, काठमाडौँ 44600",P8CW+CHM,काठमाडौँ,44600,+9779817307145,NP,null,null,null,null,false,false,false,null,,false,false,null,
Buddha Furniture,"Rajtirtha Marg, ललितपुर 44600",Rajtirtha Marg,ललितपुर,44600,+9779841927371,NP,null,null,null,null,false,false,false,null,,false,false,null,
Alishan Furniture World Pvt. Ltd,"P7FP+94X, Sanobharyang Rd, काठमाडौँ 44600","P7FP+94X, Sanobharyang Rd",काठमाडौँ,44600,+9779851335347,NP,null,null,null,null,false,false,false,null,,false,false,null,
Woodberry Furniture Pvt Ltd,काठमाडौँ 44600,,काठमाडौँ,44600,+9779841062443,NP,null,null,null,null,false,false,false,null,,false,false,null,
SB Furniture Hub,"Siddhicharan Marg, काठमाडौँ 44600",Siddhicharan Marg,काठमाडौँ,44600,+9779851186235,NP,https://sbfurniturehub.com,null,null,null,false,false,false,null,,false,false,null,
Decor Home Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851077795,NP,https://decorhomenepal.com,null,null,null,false,false,false,null,,false,false,null,
Mastercraft Nepal Pvt Ltd,"M8J2+CQV, Mastercraft factory, ललितपुर 44600","M8J2+CQV, Mastercraft factory",ललितपुर,44600,+9779801115921,NP,null,null,null,null,false,false,false,null,,false,false,null,
NextGen,काठमाडौँ 44600,,काठमाडौँ,44600,+9779849151220,NP,https://nextgeninterior.com,nextgeninteriors2022@gmail.com,+9779849151220,+9779849151220,false,false,false,null,,false,false,null,
SB Furniture,"Hospital Rd, ललितपुर",Hospital Rd,ललितपुर,null,+97715440747,NP,https://sbfurniturenepal.com,info@sbfurniturenepal.com,+977015423864+977015440747+977015448418,+9779808212233,false,false,false,null,,false,false,null,
KKS Furniture Shop,"Dilli Bazaar Sadak, काठमाडौँ 44600",Dilli Bazaar Sadak,काठमाडौँ,44600,+9779803227236,NP,null,null,null,null,false,false,false,null,,false,false,null,
Dolphin plastic,काठमाडौँ 44600,,काठमाडौँ,44600,+9779802947003,NP,https://dolphinnepal.com,null,null,null,false,false,false,null,,false,false,null,
Basnuhos Sofa,ललितपुर 44700,,ललितपुर,44700,+9779851186114,NP,null,null,null,null,false,false,false,null,,false,false,null,
R. S. Enterprises Pvt. Ltd.,"Near Dhobi Khola river Kumaristhan, Budhanilkantha, काठमाडौँ 44600","Near Dhobi Khola river Kumaristhan, Budhanilkantha",काठमाडौँ,44600,+97714428357,NP,https://rsenterprises.com.np,support@rsgroupnepal.com,+9779851038680,null,false,false,false,null,,false,false,null,
Bean Bag Nepal,"Ganesthan Marg, काठमाडौँ 44602",Ganesthan Marg,काठमाडौँ,44602,+9779851122887,NP,null,null,null,null,false,false,false,null,,false,false,null,
La Casa Decors,"Subidhanagar, Tinkune, काठमाडौँ 44600","Subidhanagar, Tinkune",काठमाडौँ,44600,+9779801136644,NP,https://lacasadecors.com,hello@lacasadecors.com,+9779801136644,+9779801136644,false,false,false,null,,false,false,null,
Pasal Nepal B2B,"D&D Building, Balbhadra Marga, काठमाडौँ 44600","D&D Building, Balbhadra Marga",काठमाडौँ,44600,+9779851134183,NP,https://pasalnepal.com,bdo@pasalnepal.com.np,+9779851134183,+9779851134183,false,false,false,null,,false,false,null,
Surat Furniture Suppliers,"P7FW+29Q, Janaheet Marg, काठमाडौँ 44600","P7FW+29Q, Janaheet Marg",काठमाडौँ,44600,+9779851161149,NP,null,null,null,null,false,false,false,null,,false,false,null,
Sofa Zone Nepal,"M7MW+RXP, काठमाडौँ 44600",M7MW+RXP,काठमाडौँ,44600,+9779841450875,NP,null,null,null,null,false,false,false,null,,false,false,null,
Sudha Modular Furniture,काठमाडौँ 44600,,काठमाडौँ,44600,+97715908022,NP,null,null,null,null,false,false,false,null,,false,false,null,
हलेसी डेकोर,"चक्रपथ, काठमाडौँ 44600",चक्रपथ,काठमाडौँ,44600,+9779851087946,NP,https://halesidecor.com.np,info@halesidecor.com.np,+97715903083,null,false,false,false,null,,false,false,null,
Himalayan Sofa and Furniture,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851335169,NP,https://himalayansofa.com,himalayansofa@gmail.com,+9779851335169,+9779841234567,false,false,false,null,,false,false,null,
Electronic Lab Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+9779863277913,NP,https://electroniclabnepal.com,info@electroniclabnepal.com,+9779863277913,+9779863277913,false,false,false,null,,false,false,null,
Prizma Electronics Pvt. Ltd.,"P883+4RR, Kushlechaur Marg, काठमाडौँ 44600","P883+4RR, Kushlechaur Marg",काठमाडौँ,44600,+97714255695,NP,https://prizmaelectronics.com,support@prizmaelectronics.com,+97714255695,null,false,false,false,null,,false,false,null,
ULTIMATE ELECTRONICS,"चाबहिल मार्ग, काठमाडौँ 44602",चाबहिल मार्ग,काठमाडौँ,44602,+9779841201487,NP,https://electromandu.com,null,null,null,false,false,false,null,,false,false,null,
Samakhushi Chowk,"ktm, samskhushi chowk, काठमाडौँ 44600","ktm, samskhushi chowk",काठमाडौँ,44600,+9779851045662,NP,null,null,null,null,false,false,false,null,,false,false,null,
Nepal Electronics Solutions,"P8M7+QRG, chowk सामाखुशी मार्ग, काठमाडौँ 44600","P8M7+QRG, chowk सामाखुशी मार्ग",काठमाडौँ,44600,+97714975300,NP,null,null,null,null,false,false,false,null,,false,false,null,
Home & Electronics Factory Outlet,काठमाडौँ 44600,,काठमाडौँ,44600,+97714526007,NP,null,null,null,null,false,false,false,null,,false,false,null,
Him Electronics,काठमाडौँ 44600,,काठमाडौँ,44600,+97715909999,NP,https://himelectronics.com,info.him@golchhagroup.com.np,+97716600188088,null,false,false,false,null,,false,false,null,
Led Nepal,Kathmandu 44600,,Kathmandu,44600,+9779851424141,NP,https://lednepal.com,null,+9779851424141,null,false,false,false,null,,false,false,null,
हिमालयन सोल्युशन,"Pipal Bot Marg, काठमाडौँ 44600",Pipal Bot Marg,काठमाडौँ,44600,+9779801045129,NP,https://himalayansolution.com,info@himalayansolution.com,+9779801045129,null,false,false,false,null,,false,false,null,
Nobel electronics nepal,"1 बत्तीसपुतली सडक, काठमाडौँ 44604",1 बत्तीसपुतली सडक,काठमाडौँ,44604,+9779709151945,NP,null,null,null,null,false,false,false,null,,false,false,null,
Digital Technics Pvt. Ltd.,"Tahachal, Chagal, काठमाडौँ 44600","Tahachal, Chagal",काठमाडौँ,44600,+97714284888,NP,null,null,null,null,false,false,false,null,,false,false,null,
Lobo Nepal Electronics,"Sahyogi Nagar, koteshwor, near Mahadev Temple, next to NIC ASIA Bank, काठमाडौँ 44600","Sahyogi Nagar, koteshwor, near Mahadev Temple, next to NIC ASIA Bank",काठमाडौँ,44600,+9779866996111,NP,https://lngnepal.com,lngappliances@gmail.com,+97715914309,null,false,false,false,null,,false,false,null,
